awayscore,ball,batsman,batsmanid,batsmanteam,bowler,bowlerid,bowlerteam,by_how_many,by_what,city,date,dismissal,dismissaltype,eventid,extras,fallofwickets,homescore,innings,ipl_season,matchid,mom,nonstriker,nonstrikerid,otherathleteinvolved,otherathleteinvolvedid,over,remainingballs,result,runrate,runs,scorevalue,sequence,target,team1,team2,tossdecision,validball,venue,winner,year
0,108,Kieron Pollard,230559,Mumbai Indians,Sam Curran,662973,Chennai Super Kings,,,,,False,,1216492,1,0,151/6,1st innings,ipl20,,,James Pattinson,272465,,,17.6,12,,8.38,1,1,101706,0,,,,0,,,
0,109,Kieron Pollard,230559,Mumbai Indians,Lungi Ngidi,542023,Chennai Super Kings,,,,,True,caught,1216492,0,7,151/7,1st innings,ipl20,,,James Pattinson,272465,Kieron Pollard,230559.0,18.1,11,,8.31,0,0,101801,0,,,,0,,,
0,110,Rahul Chahar,1064812,Mumbai Indians,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216492,0,0,152/7,1st innings,ipl20,,,James Pattinson,272465,,,18.2,10,,8.29,1,1,101802,0,,,,0,,,
0,111,James Pattinson,272465,Mumbai Indians,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216492,0,0,156/7,1st innings,ipl20,,,Rahul Chahar,1064812,,,18.3,9,,8.43,4,4,101803,0,,,,0,,,
0,112,James Pattinson,272465,Mumbai Indians,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216492,0,0,156/7,1st innings,ipl20,,,Rahul Chahar,1064812,,,18.4,8,,8.35,0,0,101804,0,,,,0,,,
0,113,James Pattinson,272465,Mumbai Indians,Lungi Ngidi,542023,Chennai Super Kings,,,,,True,caught,1216492,0,8,156/8,1st innings,ipl20,,,Rahul Chahar,1064812,James Pattinson,272465.0,18.5,7,,8.28,0,0,101805,0,,,,0,,,
0,114,Rahul Chahar,1064812,Mumbai Indians,Lungi Ngidi,542023,Chennai Super Kings,,,,,False,,1216492,0,0,156/8,1st innings,ipl20,,,Trent Boult,277912,,,18.6,6,,8.21,0,0,101806,0,,,,0,,,
0,115,Trent Boult,277912,Mumbai Indians,Deepak Chahar,447261,Chennai Super Kings,,,,,True,bowled,1216492,0,9,156/9,1st innings,ipl20,,,Rahul Chahar,1064812,Deepak Chahar,447261.0,19.1,5,,8.13,0,0,101901,0,,,,0,,,
0,116,Jasprit Bumrah,625383,Mumbai Indians,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216492,0,0,157/9,1st innings,ipl20,,,Rahul Chahar,1064812,,,19.2,4,,8.12,1,1,101902,0,,,,0,,,
0,117,Rahul Chahar,1064812,Mumbai Indians,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216492,0,0,157/9,1st innings,ipl20,,,Jasprit Bumrah,625383,,,19.3,3,,8.05,0,0,101903,0,,,,0,,,
0,118,Rahul Chahar,1064812,Mumbai Indians,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216492,0,0,158/9,1st innings,ipl20,,,Jasprit Bumrah,625383,,,19.4,2,,8.03,1,1,101904,0,,,,0,,,
0,119,Jasprit Bumrah,625383,Mumbai Indians,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216492,0,0,160/9,1st innings,ipl20,,,Rahul Chahar,1064812,,,19.5,1,,8.06,2,2,101905,0,,,,0,,,
0,120,Jasprit Bumrah,625383,Mumbai Indians,Deepak Chahar,447261,Chennai Super Kings,,,,,False,,1216492,0,0,162/9,1st innings,ipl20,,,Rahul Chahar,1064812,,,19.6,0,,8.1,2,2,101906,0,,,,0,,,
1/0,1,Murali Vijay,237095,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Shane Watson,8180,,,0.1,119,,6.0,1,1,200001,163,,,,0,,,
1/0,2,Shane Watson,8180,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.2,118,,3.0,0,0,200002,163,,,,0,,,
1/0,3,Shane Watson,8180,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.3,117,,2.0,0,0,200003,163,,,,0,,,
1/0,4,Shane Watson,8180,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.4,116,,1.5,0,0,200004,163,,,,0,,,
5/0,5,Shane Watson,8180,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Murali Vijay,237095,,,0.5,115,,6.0,4,4,200005,163,,,,0,,,
05-Jan,6,Shane Watson,8180,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,True,leg before wicket,1216492,0,1,0,2nd innings,ipl20,,,Murali Vijay,237095,Shane Watson,8180.0,0.6,114,,5.0,0,0,200006,163,,,,0,,,
05-Jan,7,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,1.1,113,,4.28,0,0,200101,163,,,,0,,,
06-Jan,7,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,1,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,1.1,113,,5.14,1,1,200102,163,,,,1,,,
06-Jan,8,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,1.2,112,,4.5,0,0,200103,163,,,,0,,,
06-Jan,9,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,1.3,111,,4.0,0,0,200104,163,,,,0,,,
06-Jan,10,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,1.4,110,,3.6,0,0,200105,163,,,,0,,,
06-Jan,11,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,1.5,109,,3.27,0,0,200106,163,,,,0,,,
06-Feb,12,Murali Vijay,237095,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,True,leg before wicket,1216492,0,2,0,2nd innings,ipl20,,,Faf du Plessis,44828,Murali Vijay,237095.0,1.6,108,,3.0,0,0,200107,163,,,,0,,,
06-Feb,13,Faf du Plessis,44828,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,2.1,107,,2.76,0,0,200201,163,,,,0,,,
07-Feb,14,Faf du Plessis,44828,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,2.2,106,,3.0,1,1,200202,163,,,,0,,,
07-Feb,15,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,2.3,105,,2.8,0,0,200203,163,,,,0,,,
08-Feb,16,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,2.4,104,,3.0,1,1,200204,163,,,,0,,,
08-Feb,17,Faf du Plessis,44828,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,2.5,103,,2.82,0,0,200205,163,,,,0,,,
12-Feb,18,Faf du Plessis,44828,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,2.6,102,,4.0,4,4,200206,163,,,,0,,,
16-Feb,19,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,3.1,101,,5.05,4,4,200301,163,,,,0,,,
16-Feb,20,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,3.2,100,,4.8,0,0,200302,163,,,,0,,,
16-Feb,21,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,3.3,99,,4.57,0,0,200303,163,,,,0,,,
17-Feb,22,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,3.4,98,,4.63,1,1,200304,163,,,,0,,,
17-Feb,23,Faf du Plessis,44828,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,3.5,97,,4.43,0,0,200305,163,,,,0,,,
19-Feb,24,Faf du Plessis,44828,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,3.6,96,,4.75,2,2,200306,163,,,,0,,,
23-Feb,25,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,4.1,95,,5.52,4,4,200401,163,,,,0,,,
23-Feb,26,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,4.2,94,,5.3,0,0,200402,163,,,,0,,,
23-Feb,27,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,4.3,93,,5.11,0,0,200403,163,,,,0,,,
23-Feb,28,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,4.4,92,,4.92,0,0,200404,163,,,,0,,,
23-Feb,29,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,4.5,91,,4.75,0,0,200405,163,,,,0,,,
23-Feb,30,Ambati Rayudu,33141,Chennai Super Kings,Trent Boult,277912,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,4.6,90,,4.6,0,0,200406,163,,,,0,,,
23-Feb,31,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,5.1,89,,4.45,0,0,200501,163,,,,0,,,
23-Feb,32,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,5.2,88,,4.31,0,0,200502,163,,,,0,,,
23-Feb,33,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,5.3,87,,4.18,0,0,200503,163,,,,0,,,
23-Feb,34,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,5.4,86,,4.05,0,0,200504,163,,,,0,,,
26-Feb,35,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,5.5,85,,4.45,3,3,200505,163,,,,0,,,
31/2,35,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,1,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,5.5,85,,5.31,5,5,200506,163,,,,1,,,
37/2,36,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,5.6,84,,6.16,6,6,200507,163,,,,0,,,
38/2,37,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,6.1,83,,6.16,1,1,200601,163,,,,0,,,
39/2,38,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,6.2,82,,6.15,1,1,200602,163,,,,0,,,
40/2,39,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,6.3,81,,6.15,1,1,200603,163,,,,0,,,
40/2,40,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,6.4,80,,6.0,0,0,200604,163,,,,0,,,
42/2,41,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,6.5,79,,6.14,2,2,200605,163,,,,0,,,
43/2,42,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,6.6,78,,6.14,1,1,200606,163,,,,0,,,
44/2,43,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,7.1,77,,6.13,1,1,200701,163,,,,0,,,
45/2,44,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,7.2,76,,6.13,1,1,200702,163,,,,0,,,
46/2,45,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,7.3,75,,6.13,1,1,200703,163,,,,0,,,
46/2,46,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,7.4,74,,6.0,0,0,200704,163,,,,0,,,
50/2,47,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,7.5,73,,6.38,4,4,200705,163,,,,0,,,
51/2,48,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,7.6,72,,6.37,1,1,200706,163,,,,0,,,
52/2,49,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,8.1,71,,6.36,1,1,200801,163,,,,0,,,
53/2,50,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,8.2,70,,6.36,1,1,200802,163,,,,0,,,
54/2,50,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,1,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,8.2,70,,6.48,1,1,200803,163,,,,1,,,
55/2,51,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,8.3,69,,6.47,1,1,200804,163,,,,0,,,
56/2,52,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,8.4,68,,6.46,1,1,200805,163,,,,0,,,
57/2,53,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,8.5,67,,6.45,1,1,200806,163,,,,0,,,
58/2,54,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,8.6,66,,6.44,1,1,200807,163,,,,0,,,
59/2,55,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.1,65,,6.43,1,1,200901,163,,,,0,,,
60/2,56,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,9.2,64,,6.42,1,1,200902,163,,,,0,,,
64/2,57,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.3,63,,6.73,4,4,200903,163,,,,0,,,
68/2,58,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.4,62,,7.03,4,4,200904,163,,,,0,,,
69/2,59,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,9.5,61,,7.01,1,1,200905,163,,,,0,,,
70/2,60,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,9.6,60,,7.0,1,1,200906,163,,,,0,,,
71/2,61,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,10.1,59,,6.98,1,1,201001,163,,,,0,,,
77/2,62,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,10.2,58,,7.45,6,6,201002,163,,,,0,,,
78/2,63,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,10.3,57,,7.42,1,1,201003,163,,,,0,,,
79/2,64,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,10.4,56,,7.4,1,1,201004,163,,,,0,,,
80/2,65,Ambati Rayudu,33141,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,10.5,55,,7.38,1,1,201005,163,,,,0,,,
81/2,66,Faf du Plessis,44828,Chennai Super Kings,Krunal Pandya,471342,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,10.6,54,,7.36,1,1,201006,163,,,,0,,,
82/2,67,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,11.1,53,,7.34,1,1,201101,163,,,,0,,,
83/2,68,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.2,52,,7.32,1,1,201102,163,,,,0,,,
84/2,69,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,11.3,51,,7.3,1,1,201103,163,,,,0,,,
84/2,70,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.4,50,,7.2,0,0,201104,163,,,,0,,,
88/2,71,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.5,49,,7.43,4,4,201105,163,,,,0,,,
88/2,72,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,11.6,48,,7.33,0,0,201106,163,,,,0,,,
89/2,73,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,12.1,47,,7.31,1,1,201201,163,,,,0,,,
95/2,74,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.2,46,,7.7,6,6,201202,163,,,,0,,,
96/2,75,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.3,45,,7.68,1,1,201203,163,,,,0,,,
97/2,76,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,12.4,44,,7.65,1,1,201204,163,,,,0,,,
98/2,77,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,12.5,43,,7.63,1,1,201205,163,,,,0,,,
99/2,78,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,12.6,42,,7.61,1,1,201206,163,,,,0,,,
100/2,79,Faf du Plessis,44828,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,13.1,41,,7.59,1,1,201301,163,,,,0,,,
100/2,80,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.2,40,,7.5,0,0,201302,163,,,,0,,,
102/2,81,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.3,39,,7.55,2,2,201303,163,,,,0,,,
103/2,82,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.4,38,,7.53,1,1,201304,163,,,,0,,,
104/2,83,Faf du Plessis,44828,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,13.5,37,,7.51,1,1,201305,163,,,,0,,,
105/2,84,Ambati Rayudu,33141,Chennai Super Kings,James Pattinson,272465,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,13.6,36,,7.5,1,1,201306,163,,,,0,,,
105/2,85,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.1,35,,7.41,0,0,201401,163,,,,0,,,
106/2,86,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.2,34,,7.39,1,1,201402,163,,,,0,,,
110/2,87,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,14.3,33,,7.58,4,4,201403,163,,,,0,,,
111/2,88,Faf du Plessis,44828,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,14.4,32,,7.56,1,1,201404,163,,,,0,,,
113/2,89,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.5,31,,7.61,2,2,201405,163,,,,0,,,
114/2,89,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,1,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.5,31,,7.68,1,1,201406,163,,,,1,,,
116/2,90,Ambati Rayudu,33141,Chennai Super Kings,Jasprit Bumrah,625383,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,14.6,30,,7.73,2,2,201407,163,,,,0,,,
117/2,91,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,15.1,29,,7.71,1,1,201501,163,,,,0,,,
118/2,92,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,15.2,28,,7.69,1,1,201502,163,,,,0,,,
119/2,93,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,15.3,27,,7.67,1,1,201503,163,,,,0,,,
120/2,94,Ambati Rayudu,33141,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Faf du Plessis,44828,,,15.4,26,,7.65,1,1,201504,163,,,,0,,,
121/2,95,Faf du Plessis,44828,Chennai Super Kings,Rahul Chahar,1064812,Mumbai Indians,,,,,False,,1216492,0,0,0,2nd innings,ipl20,,,Ambati Rayudu,33141,,,15.5,25,,7.64,1,1,201505,163,,,,0,,,
